root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,processCount,compressionLevel,performance
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,394.759
1,0,0,0,1,1,0,0,1,1,1,1,0,0,2,1,369.688
1,0,0,0,1,1,0,0,1,1,1,1,0,0,4,1,370.1806
1,0,0,0,1,1,0,0,1,1,1,1,0,0,8,1,370.333
1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,394.1386
1,0,0,0,1,1,0,0,1,1,1,1,0,1,2,1,369.9712
1,0,0,0,1,1,0,0,1,1,1,1,0,1,4,1,369.6388
1,0,0,0,1,1,0,0,1,1,1,1,0,1,8,1,368.7018
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,395.3678
1,0,0,0,1,1,0,0,1,1,1,1,1,0,2,1,371.1728
1,0,0,0,1,1,0,0,1,1,1,1,1,0,4,1,369.9064
1,0,0,0,1,1,0,0,1,1,1,1,1,0,8,1,369.3782
1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,390.9684
1,0,0,0,1,1,0,0,1,1,1,1,1,1,2,1,371.0584
1,0,0,0,1,1,0,0,1,1,1,1,1,1,4,1,369.1872
1,0,0,0,1,1,0,0,1,1,1,1,1,1,8,1,370.361
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,393.3136
1,0,1,0,1,0,0,0,1,1,1,0,0,0,2,1,369.3602
1,0,1,0,1,0,0,0,1,1,1,0,0,0,4,1,367.0826
1,0,1,0,1,0,0,0,1,1,1,0,0,0,8,1,368.2342
1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,398.2432
1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,370.338
1,0,1,0,1,0,0,0,1,1,1,0,0,1,4,1,368.9672
1,0,1,0,1,0,0,0,1,1,1,0,0,1,8,1,367.2774
1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,398.7688
1,0,1,0,1,0,0,0,1,1,1,0,1,0,2,1,369.2648
1,0,1,0,1,0,0,0,1,1,1,0,1,0,4,1,370.9194
1,0,1,0,1,0,0,0,1,1,1,0,1,0,8,1,368.0238
1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,397.9892
1,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,368.8384
1,0,1,0,1,0,0,0,1,1,1,0,1,1,4,1,368.0964
1,0,1,0,1,0,0,0,1,1,1,0,1,1,8,1,369.2198
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,394.1624
1,0,1,0,1,0,0,0,1,1,1,1,0,0,2,1,370.5932
1,0,1,0,1,0,0,0,1,1,1,1,0,0,4,1,368.319
1,0,1,0,1,0,0,0,1,1,1,1,0,0,8,1,368.0254
1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,394.7448
1,0,1,0,1,0,0,0,1,1,1,1,0,1,2,1,369.5898
1,0,1,0,1,0,0,0,1,1,1,1,0,1,4,1,368.6346
1,0,1,0,1,0,0,0,1,1,1,1,0,1,8,1,368.5852
1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,392.6734
1,0,1,0,1,0,0,0,1,1,1,1,1,0,2,1,368.2108
1,0,1,0,1,0,0,0,1,1,1,1,1,0,4,1,369.5686
1,0,1,0,1,0,0,0,1,1,1,1,1,0,8,1,369.1376
1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,394.9504
1,0,1,0,1,0,0,0,1,1,1,1,1,1,2,1,370.798
1,0,1,0,1,0,0,0,1,1,1,1,1,1,4,1,369.1952
1,0,1,0,1,0,0,0,1,1,1,1,1,1,8,1,366.6
1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,394.8172
1,0,1,0,1,1,0,0,1,1,1,0,0,0,2,1,370.6182
1,0,1,0,1,1,0,0,1,1,1,0,0,0,4,1,369.6302
1,0,1,0,1,1,0,0,1,1,1,0,0,0,8,1,368.6888
1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,394.7514
1,0,1,0,1,1,0,0,1,1,1,0,0,1,2,1,369.7198
1,0,1,0,1,1,0,0,1,1,1,0,0,1,4,1,371.1308
1,0,1,0,1,1,0,0,1,1,1,0,0,1,8,1,369.3302
1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,394.665
1,0,1,0,1,1,0,0,1,1,1,0,1,0,2,1,370.2034
1,0,1,0,1,1,0,0,1,1,1,0,1,0,4,1,369.2708
1,0,1,0,1,1,0,0,1,1,1,0,1,0,8,1,368.3162
1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,392.5446
1,0,1,0,1,1,0,0,1,1,1,0,1,1,2,1,369.6134
1,0,1,0,1,1,0,0,1,1,1,0,1,1,4,1,370.6456
1,0,1,0,1,1,0,0,1,1,1,0,1,1,8,1,368.275
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,392.929
1,0,1,0,1,1,0,0,1,1,1,1,0,0,2,1,369.6486
1,0,1,0,1,1,0,0,1,1,1,1,0,0,4,1,368.7342
1,0,1,0,1,1,0,0,1,1,1,1,0,0,8,1,369.4082
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,389.8962
1,0,1,0,1,1,0,0,1,1,1,1,0,1,2,1,368.917
1,0,1,0,1,1,0,0,1,1,1,1,0,1,4,1,370.001
1,0,1,0,1,1,0,0,1,1,1,1,0,1,8,1,370.2946
1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,393.8148
1,0,1,0,1,1,0,0,1,1,1,1,1,0,2,1,372.5268
1,0,1,0,1,1,0,0,1,1,1,1,1,0,4,1,368.8418
1,0,1,0,1,1,0,0,1,1,1,1,1,0,8,1,369.471
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,391.1828
1,0,1,0,1,1,0,0,1,1,1,1,1,1,2,1,370.1902
1,0,1,0,1,1,0,0,1,1,1,1,1,1,4,1,369.7616
1,0,1,0,1,1,0,0,1,1,1,1,1,1,8,1,369.3618
1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,404.6948
1,1,0,0,1,0,0,0,1,1,1,0,0,0,2,1,369.7606
1,1,0,0,1,0,0,0,1,1,1,0,0,0,4,1,369.1996
1,1,0,0,1,0,0,0,1,1,1,0,0,0,8,1,369.2504
1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,405.4584
1,1,0,0,1,0,0,0,1,1,1,0,0,1,2,1,370.7098
1,1,0,0,1,0,0,0,1,1,1,0,0,1,4,1,367.8244
1,1,0,0,1,0,0,0,1,1,1,0,0,1,8,1,369.0418
1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,400.2262
1,1,0,0,1,0,0,0,1,1,1,0,1,0,2,1,369.4206
1,1,0,0,1,0,0,0,1,1,1,0,1,0,4,1,368.913
1,1,0,0,1,0,0,0,1,1,1,0,1,0,8,1,368.7622
1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,396.6252
1,1,0,0,1,0,0,0,1,1,1,0,1,1,2,1,369.4864
1,1,0,0,1,0,0,0,1,1,1,0,1,1,4,1,369.8
1,1,0,0,1,0,0,0,1,1,1,0,1,1,8,1,368.6176
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,399.6686
1,1,0,0,1,0,0,0,1,1,1,1,0,0,2,1,370.498
1,1,0,0,1,0,0,0,1,1,1,1,0,0,4,1,369.3856
1,1,0,0,1,0,0,0,1,1,1,1,0,0,8,1,370.8724
1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,398.3944
1,1,0,0,1,0,0,0,1,1,1,1,0,1,2,1,369.192
1,1,0,0,1,0,0,0,1,1,1,1,0,1,4,1,369.549
1,1,0,0,1,0,0,0,1,1,1,1,0,1,8,1,370.099
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,400.2288
1,1,0,0,1,0,0,0,1,1,1,1,1,0,2,1,371.1994
1,1,0,0,1,0,0,0,1,1,1,1,1,0,4,1,369.8172
1,1,0,0,1,0,0,0,1,1,1,1,1,0,8,1,369.1582
1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,406.8816
1,1,0,0,1,0,0,0,1,1,1,1,1,1,2,1,369.8048
1,1,0,0,1,0,0,0,1,1,1,1,1,1,4,1,368.9038
1,1,0,0,1,0,0,0,1,1,1,1,1,1,8,1,368.6394
1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,406.9396
1,1,0,0,1,1,0,0,1,1,1,0,0,0,2,1,370.601
1,1,0,0,1,1,0,0,1,1,1,0,0,0,4,1,363.5064
1,1,0,0,1,1,0,0,1,1,1,0,0,0,8,1,362.4192
1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,407.8202
1,1,0,0,1,1,0,0,1,1,1,0,0,1,2,1,370.5086
1,1,0,0,1,1,0,0,1,1,1,0,0,1,4,1,363.284
1,1,0,0,1,1,0,0,1,1,1,0,0,1,8,1,360.8228
1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,407.515
1,1,0,0,1,1,0,0,1,1,1,0,1,0,2,1,370.4796
1,1,0,0,1,1,0,0,1,1,1,0,1,0,4,1,362.8886
1,1,0,0,1,1,0,0,1,1,1,0,1,0,8,1,361.765
1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,405.0932
1,1,0,0,1,1,0,0,1,1,1,0,1,1,2,1,370.3994
1,1,0,0,1,1,0,0,1,1,1,0,1,1,4,1,362.7084
1,1,0,0,1,1,0,0,1,1,1,0,1,1,8,1,362.8598
1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,407.7212
1,1,0,0,1,1,0,0,1,1,1,1,0,0,2,1,371.3972
1,1,0,0,1,1,0,0,1,1,1,1,0,0,4,1,363.1836
1,1,0,0,1,1,0,0,1,1,1,1,0,0,8,1,362.855
1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,406.7606
1,1,0,0,1,1,0,0,1,1,1,1,0,1,2,1,363.361
1,1,0,0,1,1,0,0,1,1,1,1,0,1,4,1,362.489
1,1,0,0,1,1,0,0,1,1,1,1,0,1,8,1,362.3286
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,407.8904
1,1,0,0,1,1,0,0,1,1,1,1,1,0,2,1,371.7762
1,1,0,0,1,1,0,0,1,1,1,1,1,0,4,1,363.8398
1,1,0,0,1,1,0,0,1,1,1,1,1,0,8,1,362.7564
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,407.2176
1,1,0,0,1,1,0,0,1,1,1,1,1,1,2,1,371.0914
1,1,0,0,1,1,0,0,1,1,1,1,1,1,4,1,361.6852
1,1,0,0,1,1,0,0,1,1,1,1,1,1,8,1,362.0658
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,406.8292
1,1,1,0,1,0,0,0,1,1,1,0,0,0,2,1,370.5798
1,1,1,0,1,0,0,0,1,1,1,0,0,0,4,1,362.1046
1,1,1,0,1,0,0,0,1,1,1,0,0,0,8,1,361.0132
1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,404.9602
1,1,1,0,1,0,0,0,1,1,1,0,0,1,2,1,370.6818
1,1,1,0,1,0,0,0,1,1,1,0,0,1,4,1,361.9716
1,1,1,0,1,0,0,0,1,1,1,0,0,1,8,1,360.0764
1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,407.8968
1,1,1,0,1,0,0,0,1,1,1,0,1,0,2,1,370.5772
1,1,1,0,1,0,0,0,1,1,1,0,1,0,4,1,360.5514
1,1,1,0,1,0,0,0,1,1,1,0,1,0,8,1,362.0478
1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,406.715
1,1,1,0,1,0,0,0,1,1,1,0,1,1,2,1,370.5948
1,1,1,0,1,0,0,0,1,1,1,0,1,1,4,1,362.2534
1,1,1,0,1,0,0,0,1,1,1,0,1,1,8,1,362.5794
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,407.7894
1,1,1,0,1,0,0,0,1,1,1,1,0,0,2,1,371.473
1,1,1,0,1,0,0,0,1,1,1,1,0,0,4,1,361.15
1,1,1,0,1,0,0,0,1,1,1,1,0,0,8,1,362.0178
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,407.4412
1,1,1,0,1,0,0,0,1,1,1,1,0,1,2,1,370.8676
1,1,1,0,1,0,0,0,1,1,1,1,0,1,4,1,362.6512
1,1,1,0,1,0,0,0,1,1,1,1,0,1,8,1,362.0452
1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,407.2432
1,1,1,0,1,0,0,0,1,1,1,1,1,0,2,1,369.9766
1,1,1,0,1,0,0,0,1,1,1,1,1,0,4,1,361.9392
1,1,1,0,1,0,0,0,1,1,1,1,1,0,8,1,362.071
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,407.5704
1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,1,371.4192
1,1,1,0,1,0,0,0,1,1,1,1,1,1,4,1,363.4978
1,1,1,0,1,0,0,0,1,1,1,1,1,1,8,1,363.2706
1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,406.847
1,1,1,0,1,1,0,0,1,1,1,0,0,0,2,1,370.8818
1,1,1,0,1,1,0,0,1,1,1,0,0,0,4,1,362.2496
1,1,1,0,1,1,0,0,1,1,1,0,0,0,8,1,362.0666
1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,406.7154
1,1,1,0,1,1,0,0,1,1,1,0,0,1,2,1,362.9442
1,1,1,0,1,1,0,0,1,1,1,0,0,1,4,1,361.679
1,1,1,0,1,1,0,0,1,1,1,0,0,1,8,1,364.032
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,405.797
1,1,1,0,1,1,0,0,1,1,1,0,1,0,2,1,362.343
1,1,1,0,1,1,0,0,1,1,1,0,1,0,4,1,362.9114
1,1,1,0,1,1,0,0,1,1,1,0,1,0,8,1,364.4814
1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,404.6192
1,1,1,0,1,1,0,0,1,1,1,0,1,1,2,1,371.041
1,1,1,0,1,1,0,0,1,1,1,0,1,1,4,1,360.4714
1,1,1,0,1,1,0,0,1,1,1,0,1,1,8,1,362.7986
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,406.073
1,1,1,0,1,1,0,0,1,1,1,1,0,0,2,1,370.8724
1,1,1,0,1,1,0,0,1,1,1,1,0,0,4,1,363.1934
1,1,1,0,1,1,0,0,1,1,1,1,0,0,8,1,363.5346
1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,405.5066
1,1,1,0,1,1,0,0,1,1,1,1,0,1,2,1,372.5266
1,1,1,0,1,1,0,0,1,1,1,1,0,1,4,1,363.2264
1,1,1,0,1,1,0,0,1,1,1,1,0,1,8,1,362.8602
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,407.7514
1,1,1,0,1,1,0,0,1,1,1,1,1,0,2,1,370.4964
1,1,1,0,1,1,0,0,1,1,1,1,1,0,4,1,364.8494
1,1,1,0,1,1,0,0,1,1,1,1,1,0,8,1,362.6648
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,408.2964
1,1,1,0,1,1,0,0,1,1,1,1,1,1,2,1,370.3172
1,1,1,0,1,1,0,0,1,1,1,1,1,1,4,1,362.3262
1,1,1,0,1,1,0,0,1,1,1,1,1,1,8,1,362.6122
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,415.5004
1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1,359.629
1,0,0,0,1,0,0,1,1,1,0,0,0,0,4,1,360.4142
1,0,0,0,1,0,0,1,1,1,0,0,0,0,8,1,360.321
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,412.2996
1,0,0,0,1,0,0,1,1,1,0,0,0,1,2,1,369.773
1,0,0,0,1,0,0,1,1,1,0,0,0,1,4,1,358.986
1,0,0,0,1,0,0,1,1,1,0,0,0,1,8,1,360.1544
1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,413.4728
1,0,0,0,1,0,0,1,1,1,0,0,1,0,2,1,369.4066
1,0,0,0,1,0,0,1,1,1,0,0,1,0,4,1,357.9236
1,0,0,0,1,0,0,1,1,1,0,0,1,0,8,1,359.8202
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,411.9572
1,0,0,0,1,0,0,1,1,1,0,0,1,1,2,1,369.9942
1,0,0,0,1,0,0,1,1,1,0,0,1,1,4,1,359.685
1,0,0,0,1,0,0,1,1,1,0,0,1,1,8,1,359.8946
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,414.8194
1,0,0,0,1,1,0,1,1,1,0,0,0,0,2,1,368.9346
1,0,0,0,1,1,0,1,1,1,0,0,0,0,4,1,358.5558
1,0,0,0,1,1,0,1,1,1,0,0,0,0,8,1,360.4142
1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,415.2684
1,0,0,0,1,1,0,1,1,1,0,0,0,1,2,1,367.621
1,0,0,0,1,1,0,1,1,1,0,0,0,1,4,1,359.0086
1,0,0,0,1,1,0,1,1,1,0,0,0,1,8,1,360.5946
1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,413.2698
1,0,0,0,1,1,0,1,1,1,0,0,1,0,2,1,369.6986
1,0,0,0,1,1,0,1,1,1,0,0,1,0,4,1,358.1606
1,0,0,0,1,1,0,1,1,1,0,0,1,0,8,1,359.0406
1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,415.7354
1,0,0,0,1,1,0,1,1,1,0,0,1,1,2,1,362.9366
1,0,0,0,1,1,0,1,1,1,0,0,1,1,4,1,361.1272
1,0,0,0,1,1,0,1,1,1,0,0,1,1,8,1,358.8812
1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,415.2546
1,0,1,0,1,0,0,1,1,1,0,0,0,0,2,1,367.848
1,0,1,0,1,0,0,1,1,1,0,0,0,0,4,1,360.6554
1,0,1,0,1,0,0,1,1,1,0,0,0,0,8,1,357.8692
1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,411.2032
1,0,1,0,1,0,0,1,1,1,0,0,0,1,2,1,370.7224
1,0,1,0,1,0,0,1,1,1,0,0,0,1,4,1,358.9286
1,0,1,0,1,0,0,1,1,1,0,0,0,1,8,1,361.0076
1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,413.8364
1,0,1,0,1,0,0,1,1,1,0,0,1,0,2,1,368.0886
1,0,1,0,1,0,0,1,1,1,0,0,1,0,4,1,359.8606
1,0,1,0,1,0,0,1,1,1,0,0,1,0,8,1,359.1972
1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,416.3536
1,0,1,0,1,0,0,1,1,1,0,0,1,1,2,1,370.9832
1,0,1,0,1,0,0,1,1,1,0,0,1,1,4,1,360.4686
1,0,1,0,1,0,0,1,1,1,0,0,1,1,8,1,358.1184
1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,415.655
1,0,1,0,1,1,0,1,1,1,0,0,0,0,2,1,368.765
1,0,1,0,1,1,0,1,1,1,0,0,0,0,4,1,358.7658
1,0,1,0,1,1,0,1,1,1,0,0,0,0,8,1,359.7704
1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,414.7242
1,0,1,0,1,1,0,1,1,1,0,0,0,1,2,1,368.7534
1,0,1,0,1,1,0,1,1,1,0,0,0,1,4,1,359.6736
1,0,1,0,1,1,0,1,1,1,0,0,0,1,8,1,359.0904
1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,413.6792
1,0,1,0,1,1,0,1,1,1,0,0,1,0,2,1,368.8626
1,0,1,0,1,1,0,1,1,1,0,0,1,0,4,1,359.0552
1,0,1,0,1,1,0,1,1,1,0,0,1,0,8,1,360.6536
1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,414.7266
1,0,1,0,1,1,0,1,1,1,0,0,1,1,2,1,368.8322
1,0,1,0,1,1,0,1,1,1,0,0,1,1,4,1,357.9524
1,0,1,0,1,1,0,1,1,1,0,0,1,1,8,1,358.7598
1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,423.7752
1,1,0,0,1,0,0,1,1,1,0,0,0,0,2,1,370.842
1,1,0,0,1,0,0,1,1,1,0,0,0,0,4,1,358.8132
1,1,0,0,1,0,0,1,1,1,0,0,0,0,8,1,359.4542
1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,422.6286
1,1,0,0,1,0,0,1,1,1,0,0,0,1,2,1,368.4788
1,1,0,0,1,0,0,1,1,1,0,0,0,1,4,1,357.7182
1,1,0,0,1,0,0,1,1,1,0,0,0,1,8,1,359.8064
1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,421.9972
1,1,0,0,1,0,0,1,1,1,0,0,1,0,2,1,369.0978
1,1,0,0,1,0,0,1,1,1,0,0,1,0,4,1,361.128
1,1,0,0,1,0,0,1,1,1,0,0,1,0,8,1,360.2996
1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,422.8586
1,1,0,0,1,0,0,1,1,1,0,0,1,1,2,1,361.9728
1,1,0,0,1,0,0,1,1,1,0,0,1,1,4,1,359.6146
1,1,0,0,1,0,0,1,1,1,0,0,1,1,8,1,359.7598
1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,421.6126
1,1,0,0,1,1,0,1,1,1,0,0,0,0,2,1,369.559
1,1,0,0,1,1,0,1,1,1,0,0,0,0,4,1,358.7186
1,1,0,0,1,1,0,1,1,1,0,0,0,0,8,1,358.6186
1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,421.58
1,1,0,0,1,1,0,1,1,1,0,0,0,1,2,1,366.7232
1,1,0,0,1,1,0,1,1,1,0,0,0,1,4,1,359.0856
1,1,0,0,1,1,0,1,1,1,0,0,0,1,8,1,362.8296
1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,422.9894
1,1,0,0,1,1,0,1,1,1,0,0,1,0,2,1,369.1888
1,1,0,0,1,1,0,1,1,1,0,0,1,0,4,1,358.8718
1,1,0,0,1,1,0,1,1,1,0,0,1,0,8,1,358.357
1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,423.8318
1,1,0,0,1,1,0,1,1,1,0,0,1,1,2,1,369.9242
1,1,0,0,1,1,0,1,1,1,0,0,1,1,4,1,360.1094
1,1,0,0,1,1,0,1,1,1,0,0,1,1,8,1,360.4002
1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,421.9572
1,1,1,0,1,0,0,1,1,1,0,0,0,0,2,1,368.6528
1,1,1,0,1,0,0,1,1,1,0,0,0,0,4,1,360.2648
1,1,1,0,1,0,0,1,1,1,0,0,0,0,8,1,360.1948
1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,422.2386
1,1,1,0,1,0,0,1,1,1,0,0,0,1,2,1,360.9354
1,1,1,0,1,0,0,1,1,1,0,0,0,1,4,1,361.0428
1,1,1,0,1,0,0,1,1,1,0,0,0,1,8,1,357.8928
1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,422.0294
1,1,1,0,1,0,0,1,1,1,0,0,1,0,2,1,369.293
1,1,1,0,1,0,0,1,1,1,0,0,1,0,4,1,358.934
1,1,1,0,1,0,0,1,1,1,0,0,1,0,8,1,358.8648
1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,422.6632
1,1,1,0,1,0,0,1,1,1,0,0,1,1,2,1,368.18
1,1,1,0,1,0,0,1,1,1,0,0,1,1,4,1,360.6344
1,1,1,0,1,0,0,1,1,1,0,0,1,1,8,1,358.2348
1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,419.7936
1,1,1,0,1,1,0,1,1,1,0,0,0,0,2,1,368.5068
1,1,1,0,1,1,0,1,1,1,0,0,0,0,4,1,359.0374
1,1,1,0,1,1,0,1,1,1,0,0,0,0,8,1,359.9776
1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,423.617
1,1,1,0,1,1,0,1,1,1,0,0,0,1,2,1,368.3842
1,1,1,0,1,1,0,1,1,1,0,0,0,1,4,1,358.6538
1,1,1,0,1,1,0,1,1,1,0,0,0,1,8,1,358.6492
1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,422.3864
1,1,1,0,1,1,0,1,1,1,0,0,1,0,2,1,368.8558
1,1,1,0,1,1,0,1,1,1,0,0,1,0,4,1,360.564
1,1,1,0,1,1,0,1,1,1,0,0,1,0,8,1,359.7176
1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,422.0226
1,1,1,0,1,1,0,1,1,1,0,0,1,1,2,1,362.1196
1,1,1,0,1,1,0,1,1,1,0,0,1,1,4,1,359.441
1,1,1,0,1,1,0,1,1,1,0,0,1,1,8,1,360.1478
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,412.9398
1,0,0,0,1,0,0,1,1,1,1,0,0,0,2,1,360.9974
1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,1,360.2104
1,0,0,0,1,0,0,1,1,1,1,0,0,0,8,1,360.964
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,415.1246
1,0,0,0,1,0,0,1,1,1,1,0,0,1,2,1,367.4096
1,0,0,0,1,0,0,1,1,1,1,0,0,1,4,1,357.3612
1,0,0,0,1,0,0,1,1,1,1,0,0,1,8,1,360.9716
1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,412.458
1,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,371.1294
1,0,0,0,1,0,0,1,1,1,1,0,1,0,4,1,360.8978
1,0,0,0,1,0,0,1,1,1,1,0,1,0,8,1,359.2296
1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,412.965
1,0,0,0,1,0,0,1,1,1,1,0,1,1,2,1,370.1096
1,0,0,0,1,0,0,1,1,1,1,0,1,1,4,1,358.7356
1,0,0,0,1,0,0,1,1,1,1,0,1,1,8,1,359.758
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,415.283
1,0,0,0,1,0,0,1,1,1,1,1,0,0,2,1,369.951
1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,1,359.233
1,0,0,0,1,0,0,1,1,1,1,1,0,0,8,1,358.7792
1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,412.4334
1,0,0,0,1,0,0,1,1,1,1,1,0,1,2,1,369.683
1,0,0,0,1,0,0,1,1,1,1,1,0,1,4,1,360.0134
1,0,0,0,1,0,0,1,1,1,1,1,0,1,8,1,358.0776
1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,415.3174
1,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,368.8554
1,0,0,0,1,0,0,1,1,1,1,1,1,0,4,1,358.5144
1,0,0,0,1,0,0,1,1,1,1,1,1,0,8,1,359.4664
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,413.4996
1,0,0,0,1,0,0,1,1,1,1,1,1,1,2,1,360.4936
1,0,0,0,1,0,0,1,1,1,1,1,1,1,4,1,359.2174
1,0,0,0,1,0,0,1,1,1,1,1,1,1,8,1,358.7558
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,411.8446
1,0,0,0,1,1,0,1,1,1,1,0,0,0,2,1,368.058
1,0,0,0,1,1,0,1,1,1,1,0,0,0,4,1,359.9378
1,0,0,0,1,1,0,1,1,1,1,0,0,0,8,1,359.8412
1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,413.2882
1,0,0,0,1,1,0,1,1,1,1,0,0,1,2,1,370.6636
1,0,0,0,1,1,0,1,1,1,1,0,0,1,4,1,358.6886
1,0,0,0,1,1,0,1,1,1,1,0,0,1,8,1,359.252
1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,415.2496
